# module=highfre644v
# component=selected_time_window
# transition_family=bohr
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=5.3812334869975658e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
4.383202543577883262e+03 4.383202543577883262e+03 3.283610861734503487e+03 -9.471198365687100254e-22 4.867102498882466637e-23 -8.984488115798853355e-22 -7.795890416511630398e-22 4.529296650242367051e-01 6.662592375318856508e-01 1.342038024562115897e+05
4.383832325687490084e+03 4.383832325687490084e+03 3.284240643844110309e+03 2.213099999289972961e-21 -6.617698749549315999e-23 2.146923011794479660e-21 -9.192667599430372204e-22 4.529296650242367051e-01 6.662525866510187189e-01 1.342242920337091200e+05
4.384462107797095996e+03 4.384462107797095996e+03 3.284870425953716222e+03 8.403028671818641365e-22 5.277981618803908040e-23 8.930826833699031640e-22 -1.068415885024675856e-21 4.529296650242367051e-01 6.662459357701517870e-01 1.342447816112066212e+05
4.385091889906702818e+03 4.385091889906702818e+03 3.285500208063323043e+03 8.945852372809546850e-21 -1.473568248365138973e-23 8.931116690325896083e-21 -1.227676446835905318e-21 4.529296650242367051e-01 6.662392848892847441e-01 1.342652711887041514e+05
4.385721672016309640e+03 4.385721672016309640e+03 3.286129990172929865e+03 1.759860817828287942e-22 -3.018967662655752663e-23 1.457964051562712675e-22 -1.397740904293734220e-21 4.529296650242367051e-01 6.662326340084178122e-01 1.342857607662016817e+05
4.386351454125915552e+03 4.386351454125915552e+03 3.286759772282535778e+03 2.252623224357057177e-21 6.101714987184801622e-23 2.313640374228905287e-21 -1.579357137040091654e-21 4.529296650242367051e-01 6.662259831275508803e-01 1.343062503436991828e+05
4.386981236235522374e+03 4.386981236235522374e+03 3.287389554392142600e+03 1.894670408337633768e-23 -6.335101500941816532e-23 -4.440431092604182764e-23 -1.773330900375481430e-21 4.529296650242367051e-01 6.662193322466839485e-01 1.343267399211967131e+05
4.387611018345129196e+03 4.387611018345129196e+03 3.288019336501749422e+03 2.256017431172580449e-21 3.610141060283799834e-23 2.292118841775418324e-21 -1.980527316999826408e-21 4.529296650242367051e-01 6.662126813658169056e-01 1.343472294986942434e+05
4.388240800454735108e+03 4.388240800454735108e+03 3.288649118611355334e+03 9.491445912162451067e-22 8.006723709082230755e-24 9.571513149253273816e-22 -2.201870786262107104e-21 4.529296650242367051e-01 6.662060304849499737e-01 1.343677190761917445e+05
4.388870582564341930e+03 4.388870582564341930e+03 3.289278900720962156e+03 2.198057345365282801e-21 -4.837590187387764096e-23 2.149681443491405260e-21 -2.438342386262369803e-21 4.529296650242367051e-01 6.661993796040830418e-01 1.343882086536892748e+05
4.389500364673948752e+03 4.389500364673948752e+03 3.289908682830568978e+03 -1.190412431956182872e-21 6.615464451772832486e-23 -1.124257787438454618e-21 -2.690973400658062625e-21 4.529296650242367051e-01 6.661927278926086382e-01 1.344087004365703906e+05
4.390130146783554665e+03 4.390130146783554665e+03 3.290538464940174890e+03 -7.743033367728820822e-21 -5.304068700510394126e-23 -7.796074054733925257e-21 -2.960832975608392675e-21 4.529296650242367051e-01 6.661860739883027627e-01 1.344291980417378654e+05
4.390759928893161486e+03 4.390759928893161486e+03 3.291168247049781712e+03 1.515512675884249485e-21 1.515794641326567925e-23 1.530670622297515132e-21 -3.249006935420387294e-21 4.529296650242367051e-01 6.661794200839968871e-01 1.344496956469053694e+05
4.391389711002768308e+03 4.391389711002768308e+03 3.291798029159388534e+03 2.024531633053114027e-21 2.980320714483747949e-23 2.054334840197951500e-21 -3.556563377005293176e-21 4.529296650242367051e-01 6.661727661796910116e-01 1.344701932520729024e+05
4.392019493112374221e+03 4.392019493112374221e+03 3.292427811268994446e+03 -3.246594564559497856e-21 -6.084694721309796561e-23 -3.307441511772595986e-21 -3.884498518258733676e-21 4.529296650242367051e-01 6.661661122753851361e-01 1.344906908572403772e+05
4.392649275221981043e+03 4.392649275221981043e+03 3.293057593378601268e+03 -4.465695613424789198e-21 6.347655990762029218e-23 -4.402219053517169106e-21 -4.233653057446944243e-21 4.529296650242367051e-01 6.661594583710792605e-01 1.345111884624078812e+05
4.393279057331587865e+03 4.393279057331587865e+03 3.293687375488208090e+03 1.906553660194984661e-21 -3.646407647289601672e-23 1.870089583722088626e-21 -4.604584383678981745e-21 4.529296650242367051e-01 6.661528044667733850e-01 1.345316860675753851e+05
