# module=highfre644v
# component=frequency_window
# transition_family=bohr
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=5.3812334869975658e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
1.107060818086391919e+03 1.107060818086391919e+03 7.469136243012371779e+00 -3.058142519371477272e-21 -1.172470965480897328e-22 -3.175389615919567123e-21 -1.058481467546798166e-21 4.964974750987098395e-01 7.160386239986570311e-01 3.642437982666117023e+04
1.107062755354254250e+03 1.107062755354254250e+03 7.471073510874703061e+00 -2.680257471450014011e-21 -1.226500306451225193e-22 -2.802907502095136366e-21 -7.315931409245578154e-22 4.964916444502065485e-01 7.160386079218318267e-01 3.642442891519183468e+04
1.107064692622116581e+03 1.107064692622116581e+03 7.473010778737034343e+00 -2.335161157434123964e-21 -1.275270760514787843e-22 -2.462688233485602608e-21 -4.321543478444101065e-22 4.964858397435983339e-01 7.160385918450066223e-01 3.642447800372249185e+04
1.107066629889978685e+03 1.107066629889978685e+03 7.474948046599138252e+00 -2.019686214974945462e-21 -1.318573401724752782e-22 -2.151543555147420599e-21 -1.576181598427391858e-22 4.964800609797208608e-01 7.160385757681814178e-01 3.642452709225314175e+04
1.107068567157841017e+03 1.107068567157841017e+03 7.476885314461469534e+00 -1.730858067968982273e-21 -1.356222747050120097e-22 -1.866480342673994353e-21 9.429500479132117935e-23 4.964743081594095719e-01 7.160385596913562134e-01 3.642457618078380619e+04
1.107070504425703348e+03 1.107070504425703348e+03 7.478822582323800816e+00 -1.465961380929166627e-21 -1.388057550754565789e-22 -1.604767136004623159e-21 3.256153138154368105e-22 4.964685812835034073e-01 7.160385436145308979e-01 3.642462526931446337e+04
1.107072441693565679e+03 1.107072441693565679e+03 7.480759850186132098e+00 -1.222556966910064688e-21 -1.413941494931919723e-22 -1.363951116403256590e-21 5.381456291851120347e-22 4.964628803528428613e-01 7.160385275377056935e-01 3.642467435784512054e+04
1.107074378961427783e+03 1.107074378961427783e+03 7.482697118048236007e+00 -9.984737304344629157e-22 -1.433763773114607866e-22 -1.141850107745923773e-21 7.334845345937029007e-22 4.964572053682700936e-01 7.160385114608804891e-01 3.642472344637577044e+04
1.107076316229290114e+03 1.107076316229290114e+03 7.484634385910567289e+00 -7.917889712464603512e-22 -1.447439564569419831e-22 -9.365329277034023343e-22 9.130485632280231504e-22 4.964515563306275969e-01 7.160384953840552846e-01 3.642477253490643488e+04
1.107078253497152446e+03 1.107078253497152446e+03 7.486571653772898571e+00 -6.008042124639237395e-22 -1.454910397159722389e-22 -7.462952521798959784e-22 1.078092784801142494e-21 4.964459332407610281e-01 7.160384793072300802e-01 3.642482162343709206e+04
