# module=highfre644
# component=selected_time_window
# transition_family=bohr
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=5.3809271737277893e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
1.103465016396777855e+03 1.103465016396777855e+03 3.706417713266318970e+00 -6.251831903233663578e-22 -1.462634895242604452e-22 -7.714466798476268030e-22 2.395235350303843288e-21 4.997192840824721816e-01 5.482979251900917950e-01 3.640004775691708346e+04
1.103466603466202969e+03 1.103466603466202969e+03 3.708004782691432411e+00 -2.354891890227846485e-22 -1.465759295530410549e-22 -3.820651185758256799e-22 2.394765054325548114e-21 4.997202639317530060e-01 5.482979090686816992e-01 3.640011689692574873e+04
1.103468190535628082e+03 1.103468190535628082e+03 3.709591852116545851e+00 1.248534946014929922e-22 -1.464663129750317617e-22 -2.161281837353876943e-23 2.390240027079718301e-21 4.997212655704267870e-01 5.482978929472717144e-01 3.640018603693441401e+04
1.103469777605053196e+03 1.103469777605053196e+03 3.711178921541659292e+00 4.576900550926051335e-22 -1.459349536309013910e-22 3.117551014617037425e-22 2.381646471498809262e-21 4.997222889985500349e-01 5.482978768258616187e-01 3.640025517694307928e+04
1.103471364674478309e+03 1.103471364674478309e+03 3.712765990966772733e+00 7.647688823069083534e-22 -1.449833796763851733e-22 6.197855026305231566e-22 2.368958127958353874e-21 4.997233342161790937e-01 5.482978607044516339e-01 3.640032431695174455e+04
1.103472951743903423e+03 1.103472951743903423e+03 3.714353060391886174e+00 1.047722217244577896e-21 -1.436143291879642342e-22 9.041078880566137323e-22 2.352136081950330541e-21 4.997244012233703625e-01 5.482978445830415382e-01 3.640039345696040982e+04
1.103474538813328536e+03 1.103474538813328536e+03 3.715940129816999615e+00 1.308057843566805585e-21 -1.418317422851089415e-22 1.166226101281696690e-21 2.331128477823334782e-21 4.997254900201804073e-01 5.482978284616315534e-01 3.640046259696907509e+04
1.103476125882753649e+03 1.103476125882753649e+03 3.717527199242113056e+00 1.547157672048957549e-21 -1.396407497920032637e-22 1.407516922256954215e-21 2.305870134948708653e-21 4.997266006066654609e-01 5.482978123402214576e-01 3.640053173697773309e+04
1.103477712952178763e+03 1.103477712952178763e+03 3.719114268667226497e+00 1.766280503422911204e-21 -1.370476584694822652e-22 1.629232844953428986e-21 2.276282061551031792e-21 4.997277329828820891e-01 5.482977962188114729e-01 3.640060087698639836e+04
1.103479300021603876e+03 1.103479300021603876e+03 3.720701338092339938e+00 1.966567194211123423e-21 -1.340599328642764974e-22 1.832507261346847020e-21 2.242270859955592502e-21 4.997288871488866357e-01 5.482977800974013771e-01 3.640067001699506363e+04
1.103480887091028990e+03 1.103480887091028990e+03 3.722288407517453379e+00 2.149047071464596893e-21 -1.306861738218608127e-22 2.018360897642736222e-21 2.203728015744940281e-21 4.997300631047357777e-01 5.482977639759913924e-01 3.640073915700372891e+04
1.103482474160454103e+03 1.103482474160454103e+03 3.723875476942566820e+00 2.314644851965379736e-21 -1.269360937290693838e-22 2.187708758236310446e-21 2.160529061631806397e-21 4.997312608504858034e-01 5.482977478545812966e-01 3.640080829701239418e+04
1.103484061229879217e+03 1.103484061229879217e+03 3.725462546367680261e+00 2.464187593772611255e-21 -1.228204885560646889e-22 2.341367105216546613e-21 2.112532605227916996e-21 4.997324803861932230e-01 5.482977317331712008e-01 3.640087743702105945e+04
1.103485648299304330e+03 1.103485648299304330e+03 3.727049615792793702e+00 2.598411387439935884e-21 -1.183512067790326034e-22 2.480060180660903398e-21 2.059579207995729949e-21 4.997337217119146024e-01 5.482977156117612161e-01 3.640094657702972472e+04
1.103487235368729444e+03 1.103487235368729444e+03 3.728636685217907143e+00 2.717967612448541666e-21 -1.135411152693300239e-22 2.604426497179211759e-21 2.001490100616618935e-21 4.997349848277065076e-01 5.482976994903511203e-01 3.640101571703838999e+04
1.103488822438154557e+03 1.103488822438154557e+03 3.730223754643020584e+00 2.823428661502454308e-21 -1.084040622564774851e-22 2.715024599245976682e-21 1.938065717669795207e-21 4.997362697336252824e-01 5.482976833689411356e-01 3.640108485704705527e+04
1.103490409507579670e+03 1.103490409507579670e+03 3.731810824068134025e+00 2.915293084902231301e-21 -1.029548374594954420e-22 2.812338247442735789e-21 1.869084032174723551e-21 4.997375764297277700e-01 5.482976672475310398e-01 3.640115399705572054e+04
1.103491996577004784e+03 1.103491996577004784e+03 3.733397893493247466e+00 2.993990138308461234e-21 -9.720912951031802111e-23 2.896781008798143095e-21 1.794298667445410669e-21 4.997389049160700925e-01 5.482976511261210550e-01 3.640122313706437853e+04
1.103493583646429897e+03 1.103493583646429897e+03 3.734984962918360907e+00 3.059884295642376045e-21 -9.118294018490932666e-23 2.968701355457466636e-21 1.713436761081542139e-21 4.997372919998693264e-01 5.482976350045232206e-01 3.640129227772231388e+04
1.103495170715855011e+03 1.103495170715855011e+03 3.736572032343474348e+00 3.113276732242068958e-21 -8.489420659557563973e-23 3.028382525646493389e-21 1.626196552397937393e-21 4.997355445498175008e-01 5.482976188829153941e-01 3.640136141841448989e+04
1.103496757785280124e+03 1.103496757785280124e+03 3.738159101768587789e+00 3.154410198804478885e-21 -7.836106840908300862e-23 3.076049130395395947e-21 1.532244661091353327e-21 4.997338188860955821e-01 5.482976027613076786e-01 3.640143055910667317e+04
1.103498344854705238e+03 1.103498344854705238e+03 3.739746171193701230e+00 3.183470576099101730e-21 -7.160233847491603613e-23 3.111868237624185553e-21 1.431213021720261904e-21 4.997321150087619124e-01 5.482975866396998521e-01 3.640149969979884918e+04
1.103499931924130351e+03 1.103499931924130351e+03 3.741333240618814671e+00 3.200588571092598548e-21 -6.463747905959649802e-23 3.135951092033001992e-21 1.322695434718898512e-21 4.997304329178748339e-01 5.482975705180921366e-01 3.640156884049103246e+04
1.103501518993555464e+03 1.103501518993555464e+03 3.742920310043928112e+00 3.205840934934946630e-21 -5.748654580721413238e-23 3.148354389127732497e-21 1.206243691778989676e-21 4.997287726134926888e-01 5.482975543964844212e-01 3.640163798118321574e+04
1.103503106062980578e+03 1.103503106062980578e+03 3.744507379469041553e+00 3.199251178154718648e-21 -5.017012999291055703e-23 3.149081048161808238e-21 1.081363230920938876e-21 4.997271340956736529e-01 5.482975382748765947e-01 3.640170712187539175e+04
1.103504693132405691e+03 1.103504693132405691e+03 3.746094448894154993e+00 3.180789789720956115e-21 -4.270929922958777591e-23 3.138080490491368497e-21 9.475082761480153105e-22 4.997255173644761794e-01 5.482975221532688792e-01 3.640177626256757503e+04
1.103506280201830805e+03 1.103506280201830805e+03 3.747681518319268434e+00 3.150373962102899790e-21 -3.512553681348290055e-23 3.115248425289417007e-21 8.040764177582088968e-22 4.997239224199585550e-01 5.482975060316610527e-01 3.640184540325975104e+04
1.103507867271255918e+03 1.103507867271255918e+03 3.749268587744381875e+00 3.107866819664337571e-21 -2.744067986340883280e-23 3.080426139800928679e-21 6.504025966234204450e-22 4.997223492621792329e-01 5.482974899100533372e-01 3.640191454395193432e+04
1.103509454340681032e+03 1.103509454340681032e+03 3.750855657169495316e+00 3.053076143224293567e-21 -1.967685644658753800e-23 3.033399286777706071e-21 4.857524680455520180e-22 4.997207978911964443e-01 5.482974737884455108e-01 3.640198368464411760e+04
1.103511041410106145e+03 1.103511041410106145e+03 3.752442726594608757e+00 2.985752579238170806e-21 -1.185642186725209723e-23 2.973896157370918675e-21 3.093151465081743797e-22 4.997192683070688091e-01 5.482974576668377953e-01 3.640205282533629361e+04
1.103512628479531259e+03 1.103512628479531259e+03 3.754029796019722198e+00 2.905587318483806003e-21 -4.001894296056784547e-24 2.901585424187749329e-21 1.201953741859291080e-22 4.997177605098544473e-01 5.482974415452299688e-01 3.640212196602847689e+04
1.103514215548956372e+03 1.103514215548956372e+03 3.755616865444835639e+00 2.812209226647511543e-21 3.864110058462234332e-24 2.816073336705973710e-21 -8.259477361992835119e-23 4.997162744996119788e-01 5.482974254236222533e-01 3.640219110672066017e+04
1.103515802618381485e+03 1.103515802618381485e+03 3.757203934869949080e+00 2.705181408046159661e-21 1.171894207093105728e-23 2.716900350117090552e-21 -3.001444203512892781e-22 4.997148102763999122e-01 5.482974093020145379e-01 3.640226024741283618e+04
1.103517389687806599e+03 1.103517389687806599e+03 3.758791004295062521e+00 2.583997185470058200e-21 1.953998490931655660e-23 2.603537170379374871e-21 -5.336522522188081260e-22 4.997133678402764234e-01 5.482973931804067114e-01 3.640232938810501946e+04
